frame,time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightFoot_End.x,RightFoot_End.y,RightFoot_End.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftFoot_End.x,LeftFoot_End.y,LeftFoot_End.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,Head_End.x,Head_End.y,Head_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHand_End.x,RightHand_End.y,RightHand_End.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHand_End.x,LeftHand_End.y,LeftHand_End.z
42,1.7500014,8.94693,102.705,211.141,-1.8865700086532762,99.38194224091866,211.1762177287712,2.2803898413964303,57.67824532548667,224.72637678069702,8.176207283428647,10.122729034284376,219.63168103945577,8.139159045971208,5.84145285854349,234.85236767755245,19.671731952175808,99.05428041396898,210.89698117515962,17.924704760693537,55.06540851761321,212.3446504802318,15.641687835702855,32.29978437499666,169.59177807907236,17.506073330617653,17.39223301261326,174.52016311925053,8.987422515432,108.71985625318698,207.2092478718399,9.755411795607712,132.3355930178641,208.85827094988096,9.591595001746837,153.5543691049392,206.02454218150547,9.571085165374429,168.4108195370567,214.89757082211335,9.564149922235801,188.27042469669678,217.2631647867658,3.644235943187467,148.10043740279875,214.33214449486636,-10.149056094269973,147.69077556514685,211.54734297901555,-16.051361765050682,120.09221370497262,206.6666133131595,-18.974456762787188,95.07433248378686,206.4448220636632,-21.1787413512575,80.2394262340303,206.7030584165772,15.081721681373477,148.2417348775241,214.72897401749276,28.697907048926027,149.62764505013243,211.4340390311222,35.48872950487087,120.92706555029551,211.8440542409324,35.74237210192742,98.76634395603074,222.60067526651702,36.433001296293604,86.0051607273052,230.4540333965645
43,1.7916681,9.02308,104.118,217.232,-1.7794288818351642,100.6960733541696,217.16203226079608,2.168469067912897,58.098604761860436,227.65195468397133,7.92459476404578,10.961291131047574,219.4553457284884,8.158430533760036,6.216093576035567,234.53607584996163,19.782641005271458,100.56264893026773,217.23315797089063,18.53832220068874,57.10859223339431,224.33001138885678,16.421851627114112,31.331972202006437,183.3131816783447,18.864411797025106,16.87047077625911,189.22070876922396,9.073168019970245,110.05246059616844,213.18002778756082,9.899216933492818,133.67522524798883,214.69486803724834,9.798956616394413,154.907461664279,211.96075064041312,9.858187972519422,169.59605657395832,221.1088022678469,9.884568725097616,189.3543492708055,224.20866900072576,3.944182979534844,149.44387706989005,220.32756461116028,-9.88303927504702,149.07595218629822,217.7102370548674,-16.042873066381905,121.24663311861624,214.89513511272708,-18.563362454119577,96.31612793524657,217.46517423106425,-20.614412580076035,81.6050117924279,219.55712432925353,15.386724623480282,149.5280211609678,220.56140035716837,28.969041187845622,150.8207222149061,217.0933391891649,35.190006229090756,122.004004619922,216.1430620014777,35.39271768516051,99.15116958007825,225.33945535653118,35.9843898611304,85.77890573299769,232.10942460611017
44,1.8333348,9.18276,105.325,223.631,-1.5779265208066686,101.77810556224995,223.4416826883553,2.08001882064606,58.540026021411435,231.00849275850314,7.598441540698005,11.93262735294531,220.07500668269566,8.143957532551195,6.80321897029562,235.02129658844268,19.980251821194727,101.89437026856393,223.86257204736506,19.37248480160704,59.59511677693331,236.1333696758528,17.648917501921026,28.235579573521097,199.18878076781704,20.56110558100228,14.915811190969047,207.19521135998627,9.232031640415077,111.19475774321967,219.48584300309827,10.05630051438008,134.83413866903234,220.71562259824387,10.083042156423874,156.03397257270467,217.73910774872843,10.234163495009886,170.7457615242016,226.848751294995,10.379087611301856,190.46749195340152,230.17024883051837,4.2646458363037265,150.70870651917926,226.21970399552515,-9.572578203687103,150.45434399957492,223.64203487203,-15.77481712841072,122.49964135456493,223.00470967868216,-17.57136579132782,98.03330077924082,228.7194842390234,-19.2269234119076,83.71989310868933,232.8890753246741,15.709132582507603,150.71269782629167,226.35095125466353,29.24611811405253,151.94274352673182,222.68832134869814,34.99192073685032,123.08187284985237,220.6777140476095,35.11415705441566,99.7952473656251,228.71418988429372,35.57300249227321,86.03837152410767,234.67555113364202
45,1.8750015,9.52342,105.861,229.316,-1.1900268939947853,102.21828959170804,228.71484101356143,2.0275871572678423,58.44129921065005,232.37418168265714,7.963987184815052,12.396534975369583,219.45587842879385,8.329937405887971,7.12356984324821,234.3576205803387,20.33646517256814,102.52667492595833,229.92345863457427,19.90698496386745,61.642689861074366,246.30894041276147,19.066233340016264,23.7351447484753,216.08303980292425,22.040151992523228,12.39749591821084,226.6949918782907,9.669704438105358,111.7543911081288,225.20682097038878,10.334469695191645,135.38540159151975,226.67158657339075,10.473784472032749,156.58737910618686,223.71353752568982,10.627312954874151,171.28992348435665,232.83805368630374,10.918420799528914,190.98451901354048,236.30765930721117,4.602151354091123,151.28323094635783,232.1706436387094,-9.226922792493049,151.23037008688266,229.53781977215226,-15.684896385106661,123.3594068872019,230.895515780656,-16.933173707461606,99.76128415569436,239.6166661518344,-18.28600658354908,86.1411632180689,245.75361562643766,16.046037202564545,151.23151409763196,232.33893122668795,29.57178005094418,152.5361344652519,228.66060366781034,35.02730082976893,123.79182102684248,224.91782612790936,35.14739099834804,99.93957627982694,231.07597608658068,35.51900032149313,85.6945123275932,235.7599978102411
46,1.9166682000000002,9.78372,105.713,234.65,-0.8992078982880631,102.0649481218219,233.6623540056271,1.9055958820526633,58.10787748814975,233.94113384487122,8.106580617742967,12.676297777251797,219.11672589688013,8.248996565320189,7.282019980232224,233.9788080103142,20.577219096728463,102.38459473133177,235.56146651750052,20.61715407824794,62.887667498727204,255.05915472708617,20.444705116335676,19.135301437295553,234.15473814076358,23.393394855595684,10.624328311824666,247.14968197592867,10.051597370588965,111.65675031105148,230.62025011423765,10.583401892524613,135.25809429647632,232.5453094943609,10.860844004796496,156.46294908076086,229.61777251597061,11.084272492058856,171.19226666012017,238.69755559211603,11.639683577887633,190.8825989426759,242.15910627472664,4.92521616714458,151.18229097987154,238.04485262561735,-8.897129219724393,151.30235096231644,235.37910673727438,-15.452826995951657,123.63502921832574,238.82605977345412,-15.931616043657973,101.35377557880209,250.56507820859233,-16.81873437739568,88.75036642991697,258.65007040943857,16.3678588151996,151.0618441449925,238.25684424450833,29.88253738391925,152.4031512516258,234.5511451249919,35.15975387260904,123.83404101918254,229.45569888497457,35.32725388618252,99.65026134759961,234.14436144218521,35.66781014902596,85.12430038893402,237.87001301730075
47,1.9583349,10.1176,104.791,240.677,-0.5600641252007907,101.16728527771204,239.55234181327185,2.053126118499673,57.23731178702866,237.68221695201015,8.170619598553671,12.875063666720692,219.88303346056512,8.383793961479844,7.02212157961012,234.5696813291538,20.894294373111265,101.43851359948512,241.69305556886215,21.8669737977074,63.21152584245683,263.5544371102836,22.20048051793857,15.998321213689735,252.5047317123001,25.1770952966849,10.471157255270843,267.0164587988913,10.441118220041743,110.75354630987044,236.67922716358828,10.87880079512208,134.33682512458924,238.8354975305894,11.268709974436657,155.529806861046,235.83569599412132,11.648493037070946,170.28534378783124,244.86758794321005,12.492685549314459,189.9626248514756,248.34493591898334,5.357981871695792,150.31414519502187,244.3205574344181,-8.478804277384052,150.60106821004723,241.74395661500878,-15.144303550183048,123.29778635974108,247.26131746050544,-14.845764254574933,102.61832859272089,261.640432776564,-15.237187491533978,91.23050607828198,271.39565118668725,16.800830835121925,150.12263651143317,244.454910260691,30.253442022875472,151.46751812447363,240.5310864608073,35.348418579075755,123.11529512608404,234.19079382810827,35.71499442231173,98.70327867324193,237.47498123002768,36.156781104954824,83.97948665354005,240.30601868785172
48,2.0000016,10.6157,103.72,246.795,-0.05258660294659023,100.09528124713421,245.5876266045194,2.315855012088774,56.285498550180044,241.68094956380452,8.30430808981645,13.502596104733271,220.32666648504866,8.52190749221208,6.873356159156747,234.67956961452214,21.383334505507218,100.3683497081559,247.90547875850584,23.028696957384135,63.7005344775758,272.2556904569001,23.889410736777215,15.247622329578263,270.56206015459196,26.554097011820264,12.630202593969894,285.9259320944138,10.97280150529204,109.67627659979628,242.79074504192883,11.319022593993274,133.2521919082811,245.04206818838946,11.83327900696215,154.4230531696743,241.9078239253075,12.300734538873995,169.2481548169532,250.82090553751848,13.359188378217247,188.9424357005557,254.13978726902812,5.922424674919501,149.29874451867312,250.44807971156163,-7.9177612943733,149.7924890814572,247.92155716533097,-14.694179633788238,122.79788893374638,254.68255327587653,-13.847550218939373,103.3138391480907,270.624418885193,-13.892269517486676,92.8285033441532,281.3508224419777,17.36424597516536,149.03432122762578,250.5393173901368,30.781100270717857,150.3130531762413,246.47351944262337,35.72858026005954,122.12190313758683,239.3469391280521,36.29326011182222,97.58424917657766,241.4567938122397,36.85533770772198,82.73188899170869,243.47953099613346
49,2.0416683,11.1885,102.574,252.966,0.5143440807095736,98.97309934352047,251.73938454724248,2.5097940696723455,55.339217026433104,246.05861044341265,8.134360181316877,14.57084098790169,220.9877610568235,8.44093298722635,6.881446653923547,234.80004645393507,21.949319872721475,99.19874897965606,254.07103928102615,23.132083042538945,63.2264448202317,279.46322520277397,23.157497787719326,14.912767809032239,283.59624772639086,25.32814825466788,14.341147689277939,299.2474945453835,11.558906282267161,108.54377288122618,248.98310894948992,11.884327993330531,132.09678751030665,251.46538817979192,12.539659296655131,153.25875016174086,248.29755123160683,13.042422076871013,168.1316321522169,257.12873395175274,14.300693946622358,187.835640398757,260.31759125838664,6.57119129144326,148.18560567605425,256.82827814542316,-7.256565292311765,148.83096524277917,254.26810111549804,-14.11460791766321,122.08636589797811,261.8860410133504,-12.949745075362621,103.495948714952,278.8426780632249,-12.794419822496105,93.68597146567147,290.18905283380343,18.01081876624994,147.85028696835698,256.95478213554344,31.462761591046693,149.0384399473459,252.9784302558151,36.27006787253828,121.00366388976495,245.17152411803445,36.90785684365953,96.3935285853868,246.06666520307053,37.504622021305174,81.44918445538065,247.21141401687208
50,2.083335,11.9233,101.528,259.836,1.2598476832114773,97.92265359109972,258.53180003239214,2.6933500748830417,54.54158325706963,251.0353669668848,7.809190162522167,16.406182305252145,222.02221318846523,8.158491703379996,7.248488461218319,234.90687973023105,22.689322068551363,98.16007288358179,260.9123416530363,22.807374269464827,60.85420083934003,284.33085304541873,22.111037700349502,12.405041048097189,286.1984553418487,23.658652008807113,11.020547517847723,301.8728952877273,12.288671165930035,107.55869361003812,255.94549249061868,12.635825016571225,131.11241619998296,258.4180911124752,13.399995194829755,152.2295007404428,254.98616778031396,13.878486902629879,167.1918357718778,263.66630334636704,15.236090624596212,186.905936281275,266.75031911148375,7.37349306741651,147.2913488625804,263.55521878491464,-6.42789538631123,147.97075907037123,260.86487939120235,-13.271728417994954,121.39975445113912,269.07968395440054,-12.057480368903637,103.36673340556862,286.62459233737,-11.894800727160495,93.9727239597473,298.31758690103857,18.810866557190533,146.9064799509266,263.73377475333024,32.292816288901214,147.97362437151554,259.8253119158797,36.89506595574795,120.02346647117838,251.6025011387105,37.56620559663231,95.39819316431083,251.49160398764593,38.17229287980216,80.41460150721134,251.8446468440792
51,2.1250017,12.8624,100.755,267.504,2.2448835669563483,97.02337499261652,266.1803704466811,2.966161657441502,53.83767350271937,257.54071502066404,7.5739338984305515,19.127161232535343,224.43191723752227,7.809875507168446,8.136848344042424,235.79665894907438,23.660428368540423,97.51357336208422,268.64610870730735,23.376498186666566,60.240133490081874,292.1147849566971,22.75021935979823,11.810087134469072,294.4455127951013,23.74896777313214,10.50773019198463,310.171490284632,13.177192078867963,106.76379898279927,263.5753805326817,13.587924781260103,130.35755038786527,265.61946978416546,14.489467936587653,151.37905231907797,261.67270024399676,14.973016455136754,166.5404948406129,269.9998857738623,16.447729956382908,186.30992111281594,272.6446929421017,8.412348289152122,146.68923330587936,270.3448926654202,-5.368960260200653,147.4158497149982,267.5654303440287,-12.247819616963099,120.83776339534612,275.72790377965873,-11.349770855457997,102.54485549552084,293.0209973580782,-11.419822215154884,92.9498696578555,304.5505827618126,19.846692858805227,146.23960605773877,270.5619600691778,33.36139863284153,147.15763668150245,266.7294941333133,37.79944143736262,119.13801997055971,258.65413029234634,38.45979591488268,94.51673692859099,258.18172647685924,39.039089535106584,79.5279517749432,258.15455076424684
52,2.1666684,13.5768,100.895,274.392,3.0020671717657663,97.07681253728306,272.9759683241123,2.826517583129673,54.10164600975034,263.31817637090757,7.392018051969584,23.497481944970314,226.3751788599658,7.158110067687696,10.67935576956505,235.6294172622483,24.396408064825266,97.74344996046358,275.5804819173917,23.304278711853186,59.44138689006058,297.304383941795,22.4822898660664,10.96465988912329,296.51370003118336,23.021447348063894,8.737868950069377,312.15821061232185,13.861708487450702,106.93306041416226,270.50619715164225,14.443114716341443,130.52588769505059,272.5192980621974,15.492349431241369,151.49919980581618,268.3584569302192,16.014542455780035,166.70263578481763,276.6063673461929,17.61188675549962,186.46542110260847,279.2294967122487,9.382774554933729,146.94090188877442,277.07784463293564,-4.394279502758769,147.6920813419238,274.2838585100129,-11.184908088296021,120.8604096047994,281.6519048085133,-10.762287269409258,101.51671832519318,297.78048366234395,-11.186517252184402,91.12160349572774,308.5861125937825,20.813682641026645,146.4130780052335,277.29979267383567,34.341894086952706,147.21309901377717,273.4885843359586,38.72450567975217,119.04537638913797,265.91370720857566,39.332546292846715,94.41875402316664,265.75070570468023,39.86764858876336,79.42859132221118,265.84391370749313
53,2.2083351,14.4583,101.593,281.908,3.8910910010044777,97.62795895273703,280.8974461611726,3.665488917722347,54.03733985079048,274.57480975318134,7.390454142587433,27.660865819445064,234.41699644772723,7.1554930822148926,13.398515709964174,241.23829857083385,25.345038310037175,98.58811924204075,282.8344427641879,23.884245420837665,59.08790983532417,302.2707037754788,22.54709981909025,10.830585026940007,297.71696339966263,23.089007014693085,7.8013641992722516,313.22599811393735,14.554994678102297,107.54700318300455,277.885649142156,15.175739772719524,131.17447812480373,279.42487329316845,16.185081764069164,152.06814374241813,274.87193148463234,16.828593119199613,167.32006592406987,283.0211609115817,18.529403656697195,187.07104032656477,285.66809379088346,10.209413262906736,147.67643068240545,283.7678265684746,-3.602966924901704,148.36309267739992,281.1363827848138,-10.176561212279108,121.23326132940363,287.5472688566917,-10.218264893411158,100.59964373605023,301.99511099092547,-10.98022752454966,89.21036851878551,311.72669991433094,21.641729942599486,147.13495413614058,283.8173961424496,35.10679354247405,147.83835067298165,279.7707749472062,39.54747542813747,119.39732709972883,273.33686725258406,40.21218407035603,94.79132763438794,274.3216336036581,40.79154087276941,79.82434753093249,275.130244930728
54,2.2500018,15.1955,102.639,288.283,4.612515518233428,98.66148198880732,287.51588493338556,4.026078865802929,54.70533447205636,284.7442629034292,7.365467377798414,32.01549480081924,242.361915424934,6.472205270829719,17.01818048344922,247.28965791762394,26.098675549903767,99.64612730181254,289.03940699132534,24.268826836560553,58.80523706670892,305.4358102441463,22.356973109619126,11.00508650099082,297.51215397611196,22.822149886552936,7.38345376039478,312.8961517289213,15.214844177905924,108.54680600978277,284.19200206048015,15.883370713680097,132.1749010514608,285.7014074259453,16.893277995031607,153.0540605095265,281.08252217993197,17.54548831690053,168.24550436264317,289.34326262531886,19.33841672837687,187.94559548672692,292.29145146155673,10.92327821041104,148.6912658301418,289.9964344600233,-2.902171617521997,149.31531539948,287.4185774576248,-9.222996118556498,121.83720506412278,292.4524607575651,-9.811000823244047,99.85273214371553,304.73355425125084,-10.94348341173309,87.39939017343664,313.0179828349287,22.355527131564592,148.14779560800702,290.0393690618744,35.8283237231426,148.78768978211545,286.0079753844465,40.56904622543908,120.09829752832022,281.06318337759797,41.27944713059178,95.60759824299764,283.6259535786622,41.90379946457761,80.7385988273065,285.50293001410915
55,2.2916685,15.7753,104.152,294.424,5.159261038092435,100.21638174855687,293.9557037964394,4.761897544875232,56.33504067532489,297.75553392521715,7.867679913563239,31.493175778659335,256.57933227836094,6.677629294509737,16.865601837832216,262.46302670701084,26.676165605583297,101.11707409288601,295.03147788720287,24.727182019775167,59.12336789556479,308.1805768652295,22.230518509592592,11.883555654624075,297.5287827351268,22.707882180847157,7.747820823331554,312.7822355026349,15.742974347019913,109.96688165561231,290.2020435138454,16.461364020457204,133.59683795653925,291.6584737656192,17.47373866879851,154.47563469378167,287.0384891677649,18.033290011024576,169.57740481286194,295.4687097412889,19.88173992471449,189.2073817463929,298.82240002299676,11.4225907030081,150.10485791212346,295.8935795456791,-2.3872957751460326,150.65905741707553,293.21818314445056,-8.394559293187392,122.86441775087783,296.6401916049018,-9.483665926906248,99.7419559413694,306.5726466453094,-10.928771466074423,86.3750328883183,313.22373964379295,22.85494230814522,149.58584842933286,296.0532184848265,36.38468182887753,150.22409909640587,292.2169921982768,41.576820944557596,121.35984020203126,289.070105544957,42.28702915855436,97.14387763644804,293.5366000707174,42.9230741473649,82.5045014949084,296.74348531324307
56,2.3333352,16.4141,105.717,300.426,5.768426515723222,101.83731007069183,300.2637726450561,6.185075961148003,58.794069532629834,309.6058574424014,8.950284478745521,29.88899622336535,271.1468653005283,7.823016907267177,16.03093653083458,278.6757064716879,27.31046604616936,102.62602185693362,300.77776228205204,25.348734265841788,59.66883477339472,310.3171746030767,22.105525469197957,13.04482381043556,297.39521245099866,22.654932471495915,8.419719850072735,312.5050293030211,16.304291506221805,111.49740732027603,296.15825545586506,17.050038917482475,135.12560647793123,297.6293682828365,18.04029984599255,155.9942216239203,292.9588652595893,18.43061367450346,171.03667421867303,301.50389026846375,20.252669744353618,190.60530523474029,305.2118265995423,11.886824331785144,151.6255849620182,301.7442201068527,-1.8746962229152437,152.19649643446607,298.8334711228821,-7.645496287396645,124.19798273484693,300.5999501859852,-9.107397334058069,100.3047579342642,308.43989345619406,-10.736259049844222,86.32720155675537,313.6336134355931,23.31795491169786,151.15409116864538,302.0611837094874,36.90715337064881,151.893995381493,298.4606178465215,42.61275223371498,122.97954629695133,297.27426988823726,43.21994142469239,99.25902554569399,303.8950726046104,43.777227855325265,85.04092639491286,308.64218629324154
57,2.3750019,16.8364,106.781,305.178,6.159922358066586,102.98405931369955,305.1091364965089,6.451188529256583,61.09171899650268,318.7148591125373,9.449562247569096,26.07099341349423,285.7481751359322,8.12151215519987,13.824416018871979,295.66067356315455,27.711627454052994,103.60470118865206,305.3998767219488,25.901231305845585,60.02029558539611,311.50649240791205,22.356033987163663,13.854203106711672,297.10449988417884,22.756920383058283,9.033800830365934,312.15783878263545,16.726487557167395,112.58309061495271,300.9397841090397,17.521776062034206,136.18934656954414,302.7073540751918,18.51230684517516,157.07403589179282,298.10932036621324,18.678205643845104,171.99685371217103,306.86872464052334,20.414756293661235,191.46106481418605,311.1265266576231,12.214568773917728,152.65718016976237,306.767414134278,-1.459794848289798,153.30929099637618,303.4865028992763,-7.192750164376452,125.24829480717254,303.7168662331941,-9.100185401709393,100.87423275389793,309.77944376754385,-10.937374746028102,86.51612359641578,313.7125642506907,23.639677220289123,152.23166886119324,307.2959553082019,37.28480913833661,153.1349938675819,303.95346725191587,43.49942140341035,124.31328501015122,304.78673711168324,43.83361453161076,101.34325147970038,313.68239260167564,44.15343475812098,87.78196439751066,320.0846740463756
58,2.4166686,17.3147,107.222,310.493,6.625944703396417,103.46039803170173,310.59065468511307,6.992294398923111,62.74683965040444,327.39662543874437,9.80383024614944,21.70804924704568,302.2937039725614,8.406243512269016,11.853256160256619,314.5790531551388,28.181223772690718,104.00848685309982,310.4671166395502,26.479172959201684,60.07160406610376,313.07902305607723,22.417258692943722,14.48483354575582,297.0590007885769,22.82630931475101,9.455069919002025,312.0434645910552,17.14206555655873,113.07132174194051,306.32233546112855,18.013476040735107,136.65680758043948,308.31672988423867,18.99484851493372,157.53502372831665,303.6874414013823,18.924013255023088,172.4207868270958,312.5109450527318,20.4923857815479,191.8323700182833,317.0640369285509,12.583777718853892,153.11322739501384,312.25940706944476,-0.9845638342660781,153.9153813642412,308.59409616284614,-6.873325812086143,125.9233652921686,307.14190139568467,-9.354747196172987,101.21415574796693,311.35919533099843,-11.477035433033675,86.60238845209817,314.0034625510545,24.001124503321712,152.73216497159683,312.9611922860616,37.67973554750268,153.82814505086318,309.8191746059137,44.37818786962197,125.2500690378551,312.722785049814,44.32035827442379,103.30659085144353,323.91864289340964,44.27608340183042,90.66045031254157,331.9854371269325
59,2.4583353,17.6758,106.858,315.994,7.005950744729843,103.05479806056191,316.30808195390085,7.6115716776849265,63.34887161827218,335.3669730492314,10.181420549475106,17.92340706410213,319.48721346218474,8.840437429643094,10.954610583466362,333.61653191297364,28.54920156466965,103.68649304709392,315.648518224491,26.917805384460443,59.67389243936654,315.0174592839001,22.322054743204315,14.822238432099077,297.1708316952417,22.86011071160281,9.56134107453429,312.0716187472077,17.37763554769194,112.76465401568892,311.9121687337758,18.33976214327202,136.33397378466822,314.0507630446677,19.286777517334354,157.2001059623658,309.3602403518068,19.071289277380277,172.0807528847567,318.1900245701204,20.478348661570962,191.46385879379673,322.9139412933807,12.850132023550422,152.7883624461076,317.9182086220275,-0.6399652373614888,153.78593301511577,314.0194939126027,-6.796310562802239,125.99704186145361,310.82320047547876,-9.909586861091752,101.09992253744092,313.0433393400291,-12.368320193776553,86.3553924660962,314.2897194481647,24.265281740656977,152.43941648276783,318.67061297363045,37.93156853526517,153.73742487794775,315.5520192219436,45.02522806613192,125.50703263534531,320.3197853672003,44.537986585903774,104.77455765004441,333.6161716716599,44.09332269159403,93.22310027370196,343.1747336191309
60,2.5000020000000003,17.9124,105.844,321.246,7.280908532191564,101.9519715358917,321.72784976972935,8.052800279986753,63.49642622783192,343.1927960619536,11.027221072473544,15.65821639135784,338.2025838100451,9.534001587712892,12.231297082512896,353.56573842167995,28.800761580509846,102.76410335447467,320.64061223908965,27.16292121929019,58.886984999429956,317.13566360220744,22.09976961415782,14.944935302583644,297.26722954977555,22.78611575509621,9.392744947716185,312.0558099832768,17.485590546728584,111.79848794569904,317.2459103531642,18.535254551282023,135.33865807015627,319.64813922944904,19.413317678116687,156.21753987649066,315.0011388022366,19.15107155507737,171.06732446646424,323.88147111328976,20.42836871232481,190.41494908647894,328.7843206454587,13.034787975307399,151.77282904114543,323.5855206320799,-0.44025348695662636,152.9504892461202,319.6849794431698,-6.871163775113578,125.4365138068675,314.99841359531956,-10.525526648251585,100.5168798832483,315.3799022920619,-13.277220197963514,85.77161484855999,315.30681559510185,24.45474717506992,151.44527022855488,324.2716370636377,38.071382315145875,152.9465092756843,321.0295117853792,45.57284865070577,125.13688070015722,327.38240144557244,44.78282839088945,105.67276811743926,342.46189087293584,44.027740335744085,95.2901942124959,353.2615205488722
61,2.5416687000000002,17.9779,104.567,326.661,7.372193970029604,100.61353985959161,327.2067363100919,8.318779535205808,62.7912958309569,349.7622352747531,11.944541693460735,14.871575999913638,353.3396670091802,10.306818536822206,14.538057701687716,369.06247300578775,28.87420370746233,101.55233366430618,325.8922165485144,27.169441333085867,57.91828644092692,320.11879388137453,21.82784572566381,15.08841602809261,298.0198467521765,22.6064538961445,9.114236548931089,312.63842906605447,17.476467278037287,110.57386501306019,322.74884610120995,18.627568292873814,134.06248782306503,325.5722611482518,19.462490435350453,154.99194065806063,321.15024550470224,19.147820823554703,169.7253037190795,330.22075669757425,20.274337887537698,188.99060535831126,335.4723385596392,13.12096848100737,150.44560665498727,329.7087882203217,-0.3631610143236763,151.75939843211864,325.8838633251132,-7.008322831287848,124.55731063395174,319.86492696562726,-11.121632126841845,99.74289787108344,318.51820413051547,-14.117777864074762,85.10884028620768,317.15165031752406,24.543761766806163,150.12533431272726,330.34967653687414,38.12079086574839,151.7845828342164,327.0196581097611,45.918448445988005,124.35400784344135,334.55402853227804,44.87198861247853,105.93817843647905,350.8828056176607,43.84396390965259,96.56272786330682,362.54659967278633
62,2.5833354,18.0145,103.132,332.333,7.422459304737826,99.13825013705474,332.8500217966736,9.117154538168966,61.82724333268212,356.19922907333444,14.253444952607818,14.797918443539565,365.37009811494755,12.037638511489291,16.56561803901764,380.9253364594939,28.92093582183235,100.16055194207149,331.54001216945915,27.084594665050275,56.84939876848964,323.7335684804889,21.713248731580247,15.876107593599073,298.3636658280716,22.48700263641101,8.985156704358538,312.5733843593035,17.49194112865213,109.16663351685949,328.4666139961494,18.664123529293416,132.62883689629655,331.4936766956089,19.41420916496695,153.54336861213181,326.9866768115867,19.079863282356058,168.35088706683507,335.93490498239254,20.064662639582526,187.68886980104432,340.94215911988454,13.179247252804641,149.0182136456922,335.6342735565553,-0.3909540275121941,150.37505853495352,332.14336297439013,-7.215754186595975,123.38284098490746,325.4216336156673,-11.631740730487738,98.7053743007493,322.97015295738447,-14.772875132526174,84.21999545721735,320.66644411560617,24.609179272876325,148.71820393943466,336.14433909184595,38.145468784279785,150.37278355214664,332.65018968130744,46.024735559560916,123.281889357274,341.2529364829439,44.9236484858315,105.67833007320213,358.45087588921683,43.792885472534074,97.08740851438544,370.69495371394567
63,2.6250021,17.7818,102.14,338.568,7.162751662482295,98.234869169606,339.19604553900945,9.454742266075007,60.78701133952947,362.2735979254746,14.962860780380915,13.656692342283009,370.67820257879106,12.748976304897555,15.249962445920598,386.2525470563628,28.652320940367225,99.07852317115855,337.63643695457284,26.965775311106277,56.053074723992985,328.3555398589606,21.862687390789482,17.548959982755726,299.3264932142006,22.73567235367808,9.301943972782716,312.7884627649691,17.265552667652184,108.19246890145008,334.7287397748494,18.43733535080512,131.6496111818634,337.7949277933519,18.91801157767371,152.57229508694863,333.2889804034114,18.65461982598216,167.3483185212724,342.29147636874546,19.492215918090942,186.68346827998315,347.33631696035104,12.945598286290718,147.9959540620955,342.09352975480687,-0.782053489423916,149.211467261011,339.22090866554345,-7.540578658036355,122.3111624949372,332.07700972379325,-11.896216995102781,97.7066562847697,328.8934982424239,-14.976968457974944,83.34160225089525,325.86790854322834,24.386859633242388,147.77806220919447,342.30228939839014,37.83749161382988,149.4441659743986,338.4967086147423,45.72642456850981,122.44389473473296,347.3712077864111,44.9297619520759,104.94620922452009,364.6935385330187,43.96231599028859,96.54611961715695,377.0831528490211
64,2.6666688,17.5042,101.572,345.59,6.845792041646176,97.81048788384311,346.4011978731516,10.193042936263504,59.687964610262505,368.21032054790436,15.795109753857538,11.957194686568933,371.7647779735942,14.22964942321878,11.890194641697095,387.49833589757264,28.31534340754252,98.36391297452451,344.4782304849355,26.80716420280489,55.51294972239692,334.3941318643432,22.019249486159413,20.40995728086719,301.28598027370714,23.106287877085133,10.315771007714096,313.4072735635975,17.004500297108795,107.62779285997051,341.75379311928293,18.121443860044923,131.12502772652525,344.5186617035162,18.437663386704138,152.002047899662,339.7917867094529,18.148167850394863,166.8189301293064,348.7260673564722,18.80074302703498,186.17043581414563,353.7353959909768,12.579372742478181,147.4841421366057,348.7025479128472,-1.2052260481545236,148.58685906406296,346.06688877447465,-7.845068237437314,121.69062725689186,338.7974622958108,-12.081872910650878,97.09441076790891,335.3969215873906,-15.051752675614626,82.77186005102153,332.07361673471036,24.023203140543366,147.33266062579736,348.7990768194112,37.43160574221963,148.97708903051094,344.83821297074985,45.188279618216406,121.84170537763859,353.41210415968834,44.84119115629999,103.70761390540184,370.08246912599185,44.14849310902199,94.84875153043313,382.16720027056687
